State,pctBlack,pctAsian,pctHisp,pctUrban,pctWfarm,pctPubAsst,blackPerCap,NAperCap,asianPerCap,otherPerCap,pctEmployMfg,numForeignBorn,pctFgnImmig-3,houseVacant,pctVacantBoarded,pctHousWOphone,pctHousWOplumb,ownHousQrange,persEmergShelt,persHomeless,landArea,pctUsePubTrans,pctOfficDrugUnit,murdPerPop,rapesPerPop,assaultPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,pop,violentPerPop
PA,5.49,1.34,1.12,96.05,0.33,2.32,15063.0,27285.875,18586.0,9865.0,9.73,871.0,11.6,835.0,0.96,0.51,0.22,38700,0.0,0.0,29.1,1.39,0.0,2.51,17.57,288.7,2869.41,95.4,10.04,39162,401.67
ME,0.92,1.0,0.64,100.0,0.85,9.42,9798.0,13117.0,13173.0,7361.0,7.76,1120.0,10.8,974.0,1.33,3.91,0.63,37200,51.0,0.0,35.7,1.55,0.0,6.24,56.2,99.91,4102.53,199.82,34.34,33181,224.8
TX,2.78,2.32,20.19,100.0,0.85,2.27,8964.0,10028.0,12006.0,7701.0,18.79,3290.0,18.6,442.0,4.98,4.16,0.27,51500,0.0,0.0,12.4,1.79,0.0,3.99,0.0,235.34,4108.5,949.34,23.93,24250,386.92
NJ,1.1,6.3425,1.94,89.6,1.66,2.23,16468.0,0.0,26432.0,9867.0,18.42,1646.0,12.7,237.0,0.84,0.41,0.23,122700,0.0,0.0,19.5,3.62,0.0,6.19,6.19,6.19,1503.81,228.97,0.0,15600,37.13
PA,2.48,3.88,0.96,95.84,0.58,2.23,17055.0,27285.875,13089.0,6656.0,30.32,676.0,13.91,187.0,1.07,0.33,0.22,85600,0.0,0.0,10.1,1.81,0.0,0.0,6.94,48.58,1686.56,55.52,6.94,14167,69.41
FL,26.130000000000003,1.14,2.48,100.0,0.35,7.76,6485.0,10469.0,8809.0,9865.0,8.01,4360.0,15.57,2746.625,1.38,11.11,0.2,43000,57.5,2.5,33.4,3.49,0.0,18.28,110.94625,1127.55875,5483.69,1081.81,44.19,61921,2082.86
MA,1.06,2.4,1.26,97.23,0.09,4.25,17796.0,0.0,4583.0,3765.0,17.23,874.0,26.43,349.0,1.15,0.73,0.22,57900,0.0,0.0,18.3,0.9,0.0,0.0,11.62,151.01,1028.05,232.33,0.0,16685,203.29
AR,0.11,0.98,1.49,100.0,1.59,4.5,10173.0,10883.0,8020.0,6934.0,24.64,480.0,24.17,576.0,1.04,9.0,0.38,29700,0.0,0.0,30.7,0.11,0.0,2.7,24.32,116.17,2861.08,235.05,0.0,29941,178.31
TX,0.16,0.06,21.1625,0.0,1.35,17.75125,0.0,8400.0,11457.0,4234.0,10.5,2298.0,13.14,446.0,7.5600000000000005,16.286250000000003,1.145,23700,0.0,0.0,7.7,0.0,0.0,6.84,61.59,1127.55875,1122.37,321.65,27.37,12694,1266.08
TX,14.22,1.79,8.07,100.0,0.47,2.4,13155.0,2309.0,9818.0,12737.0,16.88,630.0,13.33,469.0,0.64,1.4,0.26,33900,0.0,0.0,34.8,1.02,0.0,3.94,15.77,63.06,2100.74,244.36,11.82,19976,106.42
TX,25.14,1.15,15.94,98.65,0.64,6.68,8125.0,11030.0,12073.0,8706.0,20.74,1398.0,10.59,1566.0,7.5600000000000005,8.37,0.35,30800,0.0,2.5,52.75,0.09,0.0,9.42,84.81,339.25,6042.97,897.61,94.24,40822,690.29
CA,8.54,6.3425,21.1625,100.0,0.61,7.88,13873.0,17871.0,13918.0,11425.0,18.48,8136.875,14.71,1016.0,1.57,1.87,0.29,77800,0.0,0.0,16.8,3.13,0.0,4.82,31.79,337.13,3077.53,1294.1399999999999,81.87,96086,639.59
CA,1.37,5.78,6.69,100.0,0.5,2.83,19410.0,19812.0,23598.0,19307.0,16.44,3758.0,10.35,872.0,0.34,0.24,0.07,122200,0.0,1.0,16.8,1.65,0.0,0.0,6.9,100.05,2644.38,246.67,20.7,50553,144.9
OH,2.34,0.33,1.83,0.0,0.82,7.54,7728.0,7626.0,4759.0,6903.0,33.46,194.0,3.09,291.0,2.06,5.76,0.42,33100,4.0,0.0,8.2,0.11,0.0,0.0,6.55,0.0,2075.83,6.55,0.0,14731,13.1
OH,7.32,0.39,0.5,100.0,0.22,10.72,5988.0,9164.0,8027.0,4461.0,23.37,406.0,17.49,1370.0,7.5600000000000005,6.79,0.26,27900,57.5,0.0,20.7,1.53,0.0,9.2,110.94625,921.81,4431.12,610.45,75.16,61368,1432.56
MA,0.76,0.25,0.82,0.0,0.58,6.53,4251.0,3459.0,12650.0,9369.0,6.32,382.0,14.4,2746.625,0.18,1.35,0.14,68300,0.0,0.0,21.8,0.45,0.0,0.0,0.0,312.1,1909.31,73.43,9.18,10275,358.0
KY,6.58,0.78,0.95,100.0,0.87,2.32,16497.0,3500.0,30357.75,13729.0,17.5,377.0,7.69,469.0,2.13,1.3,0.04,36100,0.0,0.0,10.0,1.54,0.0,0.0,42.5,306.02,1976.37,85.01,4.25,23221,395.27
GA,26.130000000000003,0.17,1.87,0.0,0.42,16.96,5345.0,14294.0,0.0,0.0,25.2,228.0,34.455000000000005,463.0,3.02,13.5,1.08,39400,0.0,0.0,16.0,0.0,0.0,17.45,34.89,645.56,5888.51,244.26,8.72,10712,985.78
CA,12.36,5.95,9.66,100.0,1.16,4.7,9519.0,20710.0,21376.0,9335.0,17.37,4492.0,15.27,431.0,0.93,0.89,0.33,122700,57.5,2.5,10.4,3.66,0.0,6.69,26.75,337.74,2966.06,277.55,30.1,28040,598.56
AZ,2.48,1.43,15.2,0.0,0.99,3.75,6335.0,5477.0,9797.0,8540.0,6.8,1895.0,31.08,1896.0,0.79,7.47,0.34,46300,10.0,0.0,52.75,0.67,0.0,3.81,26.67,384.86,6721.66,295.31,5.72,45857,493.46
TX,13.06,0.11,3.24,0.0,0.89,4.77,5209.0,0.0,0.0,10970.0,15.46,277.0,21.66,516.0,4.26,8.18,0.72,42400,0.0,0.0,12.4,0.0,0.0,8.64,110.94625,708.48,7706.93,838.09,34.56,11066,1045.45
NJ,18.53,1.5,2.89,100.0,0.0,7.6,8091.0,27285.875,7793.0,9456.0,15.83,612.0,10.62,421.0,2.38,3.51,0.39,41700,7.0,0.0,9.5,2.53,0.0,0.0,91.56,188.85,3817.1,240.36,34.34,15614,412.04
TX,0.07,0.09,21.1625,100.0,2.0700000000000003,17.75125,8703.0,0.0,0.0,4182.0,10.37,2821.0,11.34,374.0,7.5600000000000005,16.286250000000003,1.145,24700,0.0,0.0,3.8,1.47,0.0,7.5,22.49,217.44,2691.76,524.86,15.0,10815,307.42
MA,0.48,0.58,0.99,100.0,0.11,2.84,26301.125,0.0,10407.0,17969.0,16.43,1111.0,13.86,376.0,1.06,0.3,0.32,116900,0.0,0.0,3.2,7.93125,0.0,0.0,0.0,69.18,1591.14,179.87,6.92,13650,96.85
CA,0.7,5.04,5.0,100.0,1.08,2.94,17809.0,10551.0,30357.75,20230.25,22.58,2991.0,13.07,549.0,4.74,0.43,0.08,122700,0.0,1.0,10.8,1.27,0.0,0.0,17.02,211.06,2178.72,190.64,64.68,27357,268.94
MO,3.17,3.66,1.01,100.0,1.21,0.91,20807.0,11905.0,25228.0,0.0,15.27,710.0,20.42,297.0,0.34,0.0,0.0,122700,0.0,0.0,7.9,0.33,0.0,0.0,0.0,73.92,2250.33,254.6,0.0,12304,147.83
TX,9.68,0.27,2.18,100.0,1.06,8.09,7197.0,8032.0,3456.0,5294.0,25.0,357.0,14.57,1618.0,2.84,9.2,1.145,32000,12.0,0.0,22.9,0.0,0.0,9.13,41.09,630.08,5606.79,264.82,59.36,21505,803.58
CA,9.44,3.57,20.51,99.61,0.91,12.01,7977.0,11929.0,14488.0,7490.0,6.38,8136.875,13.19,2746.625,4.1,3.9,0.37,44800,57.5,2.5,52.75,1.24,0.0,14.06,20.31,644.2,4425.56,830.64,58.85,174820,974.37
OK,9.84,1.14,2.06,100.0,1.12,2.61,8159.0,12842.0,8784.0,11028.0,7.01,238.0,5.88,389.0,1.29,2.48,0.0,24300,0.0,0.0,2.6,0.0,0.0,0.0,36.6,420.86,5782.25,649.59,18.3,10353,603.84
NJ,26.130000000000003,1.19,21.1625,100.0,0.3,17.75125,8870.0,8021.0,11532.0,7104.0,20.62,8136.875,16.95,2746.625,7.5600000000000005,15.0,1.145,71400,57.5,2.5,24.7,7.93125,0.0,21.525,98.76,1127.55875,4004.12,1294.1399999999999,70.71,275221,3928.03
NJ,26.130000000000003,0.63,4.05,100.0,0.52,14.71,12181.0,13561.0,20073.0,8384.0,14.83,8136.875,15.53,1777.0,7.32,9.13,1.01,60000,57.5,2.5,4.1,7.93125,0.0,20.48,110.94625,1127.55875,2654.83,1294.1399999999999,96.35750000000002,73552,2941.62
UT,2.72,1.76,12.0,100.0,0.66,9.77,7364.0,6726.0,9032.0,6667.0,18.16,2482.0,15.43,2746.625,7.5600000000000005,5.8,0.41,30600,57.5,2.5,27.0,2.84,0.0,8.66,60.61,366.58,5997.98,366.58,60.61,63909,577.28
VA,26.130000000000003,0.75,1.23,100.0,0.55,12.38,8859.0,7020.0,12730.0,6856.0,15.6,707.0,12.31,1466.0,7.5600000000000005,14.22,0.63,32600,10.0,2.5,23.7,3.58,0.0,21.525,62.88,708.65,4160.02,544.19,19.35,38386,1332.66
TX,12.02,0.75,21.1625,100.0,0.58,6.22,7787.0,7455.0,30357.75,6408.0,20.71,6308.0,12.11,2598.0,7.5600000000000005,10.04,0.74,34500,17.0,2.5,32.4,0.17,0.0,14.55,66.93,330.31,4216.87,746.46,26.19,63850,566.03
OR,1.25,3.46,2.71,100.0,0.84,5.56,7933.0,10229.0,10272.0,7037.0,12.89,5747.0,32.12,1717.0,0.99,3.07,0.28,43200,57.5,2.5,39.4,3.53,0.0,2.5,53.23,197.13,5382.36,311.91,47.41,112669,390.93
RI,14.83,5.94,15.54,100.0,0.64,16.33,7728.0,7743.0,5782.0,6551.0,24.14,8136.875,22.29,2746.625,7.5600000000000005,7.57,0.96,62700,57.5,2.5,19.1,7.61,0.0,14.69,76.1,401.19,4294.25,1294.1399999999999,96.35750000000002,160728,916.52
AR,23.62,0.41,0.84,100.0,0.45,7.4,5771.0,9106.0,11574.0,8133.0,11.5,695.0,8.92,2268.0,4.85,6.72,0.27,40300,35.0,2.5,41.2,1.58,0.0,20.64,110.94625,373.12,7513.14,1294.1399999999999,39.69,61741,1020.91
NJ,6.09,4.7,2.83,100.0,0.52,2.0,17303.0,0.0,16540.0,15555.0,17.41,1185.0,7.85,161.0,4.35,0.69,0.47,82400,0.0,0.0,2.8,7.93125,0.0,0.0,0.0,91.78,1774.38,229.45,22.94,12804,183.56
RI,0.31,0.4,1.2,86.85,0.86,6.05,11949.0,14762.0,16449.0,13000.0,27.58,1152.0,0.61,292.0,0.34,2.56,1.145,61700,0.0,0.0,6.4,1.88,0.0,0.0,8.82,0.0,2470.44,158.81,0.0,11385,8.82
OH,7.11,2.51,0.91,100.0,0.65,7.49,5231.0,7073.0,7793.0,4444.0,14.12,1376.0,30.74,467.0,1.5,3.28,0.16,30000,10.0,0.0,9.0,3.15,0.0,0.0,34.72,270.81,2579.68,229.15,34.72,28835,395.81
CA,2.04,6.3425,13.52,100.0,0.55,4.46,14246.0,23967.0,16648.0,12930.0,21.49,6587.0,13.3,436.0,1.15,0.77,0.17,114300,0.0,0.0,6.9,0.58,0.0,2.14,15.0,180.06,2705.14,745.95,34.3,42655,319.39
OK,0.72,1.59,2.05,98.76,2.0700000000000003,2.08,5466.0,9235.0,11142.0,15914.0,16.67,387.0,17.05,440.0,1.36,3.7,0.04,27000,57.5,0.0,26.7,0.3,0.0,0.0,22.91,82.49,2937.4,201.63,54.99,20935,132.89
NC,12.53,4.35,1.57,100.0,1.31,2.55,8440.0,9828.0,11902.0,6910.0,6.06,3208.0,34.455000000000005,1070.0,0.37,2.02,0.0,101300,23.0,2.5,17.1,5.54,0.0,2.11,31.62,427.93,3722.75,206.59,29.51,38719,672.46
IN,0.43,0.37,0.38,0.0,0.82,4.93,7205.0,1727.0,12592.0,0.0,24.72,87.0,14.94,401.0,2.24,9.35,0.57,27500,0.0,0.0,12.3,0.3,0.0,0.0,27.99,489.89,3611.17,307.93,27.99,13817,538.88
SC,14.46,0.93,1.1,100.0,0.35,2.77,12742.0,4962.0,14765.0,0.0,29.11,186.0,0.0,230.0,0.87,2.01,0.0,32400,0.0,0.0,7.2,0.0,0.0,0.0,7.6,182.38,1725.06,136.79,0.0,11587,212.78
WA,3.83,4.39,3.85,100.0,0.13,5.55,12164.0,11402.0,14625.0,15010.0,29.86,1870.0,11.28,1238.0,0.81,3.17,0.38,51100,4.0,2.5,19.6,4.68,0.0,12.03,67.39,204.57,6365.67,1152.8,96.35750000000002,37960,536.69
VA,9.43,0.24,0.81,0.0,1.66,5.44,8758.0,9005.0,9256.0,6240.0,33.91,400.0,7.75,334.0,2.69,7.98,0.67,44500,0.0,0.0,14.6,0.07,0.0,21.12,26.4,264.03,3152.56,301.0,26.4,18549,337.96
MA,0.88,0.77,4.08,100.0,0.8,8.15,9591.0,6255.0,9401.0,8280.0,25.72,1575.0,20.25,647.0,0.93,1.9,0.32,58900,40.0,0.0,48.3,1.16,0.0,0.0,28.65,820.44,1815.39,281.29,20.84,38372,885.56
UT,0.1,0.95,1.6,100.0,1.17,4.76,5011.0,7598.0,10144.0,14775.0,13.62,758.0,7.12,336.0,0.3,1.01,0.11,48000,0.0,0.0,11.0,3.55,0.0,0.0,26.38,94.96,2086.47,97.6,29.02,36659,137.16
MA,1.34,3.03,1.65,100.0,0.63,4.4,13865.0,25526.0,23386.0,17925.0,14.02,5344.0,15.92,602.0,0.66,0.46,0.36,70000,0.0,0.0,5.4,7.93125,0.0,2.16,6.48,155.6,771.52,209.63,6.48,44630,188.02
CA,2.88,6.3425,4.99,99.36,0.67,3.26,23305.0,19393.0,22879.0,14992.0,25.49,8136.875,22.7,982.0,2.04,0.67,0.2,122700,13.0,2.5,24.5,2.64,0.0,0.0,19.23,115.36,4537.59,328.61,26.22,55900,241.21
NJ,0.38,1.13,1.81,0.0,1.49,2.23,26301.125,0.0,19193.0,12091.0,12.36,747.0,4.15,497.0,0.8,0.13,0.12,112700,0.0,0.0,38.7,3.11,0.0,0.0,0.0,45.12,1031.33,77.35,6.45,15157,51.57
CT,7.89,0.81,3.59,100.0,0.52,3.51,13405.0,12977.0,21252.0,13278.0,24.9,3041.0,4.34,842.0,5.82,1.1,0.27,60300,3.0,2.5,18.2,1.99,0.0,1.99,3.99,39.89,2652.73,789.84,35.9,49389,199.45
TX,1.08,1.18,10.8,100.0,1.42,2.82,8691.0,14951.0,9247.0,10738.0,27.16,835.0,7.66,305.0,4.26,3.47,0.11,27400,0.0,0.0,10.7,0.05,0.0,0.0,0.0,181.12,1307.38,131.73,3.29,27652,207.47
MO,10.6,0.96,1.4,100.0,0.87,2.42,16110.0,9633.0,9265.0,11149.0,25.34,362.0,5.25,410.0,0.73,0.6,0.0,22000,0.0,0.0,5.1,0.76,0.0,12.56,18.83,238.56,2743.42,671.73,43.95,15324,420.62
PA,0.37,0.42,0.78,0.0,1.62,3.3,24509.0,5433.0,7405.0,13333.0,20.45,142.0,5.63,209.0,1.91,2.51,0.37,30100,0.0,0.0,31.5,0.06,0.0,0.0,23.67,31.56,1507.02,86.79,7.89,12003,55.23
CA,0.49,5.22,21.1625,100.0,0.38,15.23,3516.0,11980.0,10476.0,6427.0,38.902499999999996,8136.875,15.22,93.0,5.38,7.27,1.145,60400,0.0,2.5,3.0,4.9,0.0,18.01,45.04,977.3,1688.88,1080.89,49.54,20850,1531.26
TX,1.33,0.7,7.04,0.0,2.0700000000000003,4.94,5622.0,6092.0,8000.0,6247.0,13.83,324.0,9.88,825.0,1.21,8.67,0.7,34000,0.0,0.0,8.4,0.0,0.0,0.0,6.91,34.54,3771.5,69.08,6.91,13502,62.17
CA,1.15,1.76,21.1625,100.0,0.63,17.75125,6403.0,6195.0,8890.0,5280.0,36.86,8136.875,17.7,155.0,2.58,7.74,1.145,84600,0.0,0.0,1.1,7.93125,0.0,12.96,30.23,1127.55875,1377.61,699.6,25.91,22817,1593.54
CA,6.01,6.3425,8.11,100.0,0.56,3.94,17108.0,9093.0,12484.0,9627.0,7.78,4112.0,27.04,276.0,1.45,0.7,0.25,95200,0.0,0.0,1.8,7.93125,0.0,5.9,5.9,341.96,2753.38,536.52,0.0,16327,601.38
NJ,18.26,1.79,2.69,100.0,0.23,3.13,13723.0,16226.0,30357.75,8791.0,13.84,1956.0,6.6,416.0,2.4,0.64,0.07,66500,0.0,0.0,15.9,2.36,0.0,5.69,31.31,71.15,2923.01,1294.1399999999999,51.23,34185,216.31
KY,0.37,0.3,0.36,100.0,0.73,3.62,7684.0,21443.0,19246.0,7233.0,15.47,121.0,4.96,203.0,0.99,1.03,0.34,43800,0.0,0.0,5.8,5.01,0.0,0.0,6.17,55.52,678.55,61.69,0.0,16032,61.69
CA,1.39,6.3425,21.1625,100.0,0.56,5.31,11496.0,15403.0,14966.0,13009.0,23.08,6418.0,12.62,623.0,0.16,0.75,0.14,61500,0.0,0.0,8.1,0.77,0.0,4.29,19.32,448.74,1494.36,753.62,23.62,40452,650.56
PA,9.31,1.17,2.31,100.0,0.79,3.1,12362.0,6524.0,12549.0,10164.0,11.67,688.0,3.34,275.0,1.09,0.85,0.27,32200,0.0,0.0,13.7,2.48,0.0,0.0,40.01,365.05,5320.8,435.07,15.0,19661,525.08
NJ,1.18,1.33,2.73,100.0,0.0,3.57,1440.0,0.0,20438.0,15000.0,21.06,1282.0,4.13,110.0,0.91,0.2,0.22,78800,0.0,0.0,4.1,2.17,0.0,0.0,9.59,115.04,3585.47,795.71,9.59,10177,182.15
NJ,0.51,3.47,1.73,100.0,0.0,1.66,26301.125,0.0,22561.0,20230.25,16.19,885.0,7.23,36.0,0.0,0.0,0.2,91900,0.0,0.0,5.2,4.88,0.0,0.0,0.0,37.76,2010.76,207.68,0.0,10422,84.96
RI,0.26,0.37,0.84,79.53,0.2,5.06,8314.0,15049.0,17577.0,7576.0,25.44,882.0,3.4,599.0,1.0,0.98,0.14,51500,0.0,0.0,52.75,0.65,0.0,0.0,12.83,109.03,1632.19,118.65,51.31,31083,125.06
CA,0.83,6.3425,4.11,100.0,0.5,1.7,26301.125,19538.0,24156.0,20230.25,12.53,2851.0,4.14,402.0,0.5,0.07,0.13,122700,0.0,0.0,18.3,4.05,0.0,2.57,2.57,7.71,1295.5,46.27,23.13,31306,25.7
GA,26.130000000000003,0.46,0.66,0.0,0.84,17.75125,5993.0,7300.0,12670.0,0.0,18.48,117.0,0.0,971.0,2.47,15.29,0.74,33200,0.0,0.0,11.7,0.11,0.0,11.15,61.35,356.92,7439.63,323.46,44.62,16410,730.58
OH,1.27,2.17,0.87,100.0,0.64,3.23,17153.0,22049.0,23487.0,13143.0,21.4,828.0,13.04,473.0,0.42,0.19,0.35,51800,0.0,0.0,9.3,1.39,0.0,0.0,22.9,59.53,2404.29,160.29,22.9,21082,114.49
PA,2.35,0.19,0.49,57.58,1.0,7.65,9055.0,8571.0,0.0,0.0,17.49,80.0,0.0,299.0,4.01,0.86,0.32,42000,0.0,0.0,33.3,0.97,0.0,0.0,0.0,43.81,2698.44,376.73,8.76,11224,61.33
NJ,0.43,2.64,4.68,100.0,0.36,4.36,18659.0,27000.0,12445.0,16550.0,18.6,2073.0,9.02,578.0,0.35,0.22,0.45,47800,0.0,0.0,4.8,7.93125,0.0,0.0,31.47,94.41,2307.77,713.31,15.73,18262,178.33
MA,5.6,3.71,6.28,100.0,0.55,7.45,12581.0,5554.0,12178.0,9921.0,12.66,8136.875,20.67,1467.0,3.07,1.94,0.18,62800,54.0,1.0,4.3,7.93125,0.0,0.0,14.43,57.71,1367.65,1097.87,11.54,76210,249.58
CT,0.97,1.29,2.48,100.0,0.84,2.8,23760.0,11863.0,19251.0,20027.0,26.5,2692.0,9.36,527.0,5.31,0.67,0.1,77300,0.0,0.0,31.7,1.02,0.0,0.0,2.71,13.55,726.19,249.29,10.84,35418,43.35
NJ,2.09,4.77,21.1625,100.0,0.21,6.61,17778.0,16403.0,12928.0,11985.0,20.75,8136.875,10.47,2304.0,1.78,2.07,1.03,72700,24.0,1.0,5.4,7.93125,0.0,3.98,17.9,113.34,1996.46,1113.56,7.95,48414,294.3
GA,26.130000000000003,1.4,2.95,96.78,0.49,9.88,7443.0,10947.0,13012.0,7101.0,17.3,6101.0,17.85,2746.625,2.78,8.14,0.44,40600,57.5,2.5,52.75,1.49,0.0,16.81,25.75,331.53,4072.97,547.48,24.17,179278,611.05
ID,0.17,1.6,6.75,0.0,2.03,6.7,6037.0,11594.0,6217.0,5095.0,15.71,796.0,16.96,537.0,1.3,8.53,0.36,31200,57.5,0.0,10.9,0.77,0.0,3.09,30.86,361.08,4601.43,388.85,37.03,27591,438.23
RI,4.35,0.58,1.68,100.0,0.59,6.93,13613.0,8929.0,10487.0,11294.0,26.1,7424.0,7.09,858.0,1.63,1.64,0.34,45600,0.0,0.0,13.9,3.57,0.0,0.0,4.02,106.62,1941.38,422.48,40.24,50380,150.88
TN,19.32,0.26,0.44,0.0,1.25,14.06,5998.0,27285.875,7336.0,0.0,37.87,69.0,34.455000000000005,345.0,2.32,10.84,1.145,37200,0.0,0.0,11.5,0.0,0.0,21.525,105.54,727.7,4838.35,333.3,0.0,16317,966.56
CT,2.51,1.2,1.82,89.17,2.04,2.27,19763.0,0.0,17181.0,10250.0,17.22,761.0,1.97,228.0,0.88,0.35,0.18,78300,0.0,0.0,12.8,0.9,0.0,0.0,0.0,55.28,2416.68,379.09,0.0,12286,134.26
RI,2.42,1.77,2.01,100.0,0.64,6.39,11458.0,7652.0,11421.0,9115.0,19.16,5586.0,4.87,1167.0,0.94,1.68,0.37,55200,57.5,0.0,29.6,2.62,0.0,0.0,11.72,108.1,2149.0,441.52,20.84,76060,166.71
TX,26.130000000000003,0.38,2.79,0.0,0.71,14.04,5712.0,7427.0,8217.0,6476.0,19.52,389.0,19.28,1061.0,3.68,12.5,1.0,36600,35.0,0.0,24.9,0.06,0.0,21.525,75.75,681.73,5256.07,412.41,42.08,23682,938.43
FL,3.42,1.74,21.1625,100.0,0.98,3.79,7399.0,27285.875,13824.0,16943.0,5.7,8136.875,11.31,1101.0,2.45,1.25,0.04,122700,0.0,0.0,12.3,3.11,0.0,2.36,18.87,401.07,7895.694999999999,1294.1399999999999,16.51,40091,974.36
MD,6.3,0.74,0.78,100.0,0.42,10.46,6905.0,20041.0,7541.0,3650.0,17.17,461.0,14.53,1298.0,7.5600000000000005,8.45,0.24,39100,57.5,0.0,10.3,1.61,0.0,0.0,30.94,440.88,3060.38,270.72,54.14,35445,618.78
CT,2.26,1.96,2.01,96.72,0.27,4.03,14063.0,12669.0,30357.75,10662.0,21.56,1737.0,6.62,611.0,0.98,2.95,0.3,57100,15.0,0.0,18.4,2.73,0.0,0.0,3.29,118.61,1584.79,233.93,32.95,29841,204.28
TX,26.130000000000003,5.75,14.0,100.0,0.33,4.39,8073.0,9230.0,6075.0,6897.0,6.16,5394.0,14.53,2746.625,1.69,10.13,0.18,23200,19.0,2.5,28.7,0.09,0.0,7.11,106.61,265.35,3316.91,335.24,96.35750000000002,63535,643.24
WV,3.48,4.07,1.09,0.0,0.72,2.42,6471.0,10264.0,9130.0,2778.0,6.51,1469.0,34.455000000000005,834.0,1.2,3.73,0.14,42200,57.5,0.0,8.0,2.45,0.0,0.0,90.21,221.77,3788.9,187.94,26.31,25879,360.85
TN,9.42,0.51,0.5,0.0,0.47,11.0,7696.0,5513.0,9372.0,15000.0,36.14,91.0,10.99,340.0,1.18,13.46,0.79,32700,0.0,0.0,12.7,0.0,0.0,0.0,42.76,548.78,3463.76,356.35,21.38,12054,669.95
CT,8.69,1.78,2.02,95.82,0.32,3.83,16134.0,10384.0,16426.0,11480.0,13.9,3753.0,8.13,1097.0,1.37,0.97,0.31,61400,28.0,0.0,34.0,3.13,0.0,3.77,15.07,60.28,3100.45,435.12,1.88,52434,177.06
TX,2.72,1.69,6.08,100.0,1.49,1.82,16936.0,10021.0,20990.0,12627.0,19.71,971.0,6.39,292.0,1.03,0.0,0.16,51200,0.0,0.0,21.5,0.85,0.0,3.45,27.64,127.82,1416.43,120.91,13.82,22814,190.01
CA,1.06,6.3425,21.1625,100.0,0.51,11.63,11260.0,14945.0,10702.0,9728.0,16.25,8136.875,20.21,520.0,1.92,2.04,0.46,122700,0.0,0.0,4.3,4.86,0.0,10.48,36.68,345.79,1584.89,709.93,23.58,37120,822.57
CA,1.9,5.11,9.42,100.0,1.46,4.81,8508.0,12730.0,11645.0,7287.0,6.26,3616.0,17.39,925.0,0.43,1.64,0.35,107400,57.5,1.0,9.6,2.03,0.0,0.0,27.15,483.83,3527.52,271.54,96.35750000000002,41958,589.98
TX,2.64,2.49,4.62,100.0,0.87,1.52,16507.0,20025.0,21132.0,14666.0,15.5,1782.0,19.42,1262.0,0.08,1.75,0.0,51800,0.0,0.0,10.4,0.03,0.0,0.0,35.02,102.87,2512.58,225.43,8.75,43762,188.22
WI,0.19,0.9,0.63,0.0,0.61,7.05,0.0,7984.0,30357.75,615.0,15.3,228.0,10.53,238.0,0.0,2.63,0.11,29600,2.0,0.0,10.6,0.08,0.0,0.0,5.05,141.48,3314.64,85.9,10.11,18859,151.58
TX,3.42,0.58,6.68,100.0,0.5,3.67,10204.0,19180.0,4048.0,10917.0,22.91,295.0,7.12,315.0,1.9,3.72,0.67,24000,0.0,0.0,5.4,0.0,0.0,0.0,0.0,64.13,3638.06,343.98,23.32,16513,145.76
TX,19.9,0.59,4.12,100.0,1.01,6.11,6748.0,8545.0,10514.0,5581.0,20.26,1694.0,18.89,2746.625,4.11,9.08,0.33,39400,42.0,2.5,52.75,0.13,0.0,13.4,97.8,456.84,4915.33,722.09,29.47,70311,833.29
VA,26.130000000000003,2.61,2.91,100.0,0.41,9.33,7504.0,10944.0,8746.0,8291.0,10.28,8136.875,18.72,2746.625,3.94,10.51,0.35,36400,57.5,2.5,52.75,5.57,0.0,21.525,83.66,440.83,5550.38,891.1,55.36,261229,1135.5
MS,26.130000000000003,0.16,0.46,0.0,0.28,16.06,3880.0,18000.0,3600.0,0.0,16.89,73.0,0.0,458.0,1.75,10.46,0.62,30700,1.0,0.0,7.6,0.62,0.0,21.525,24.47,448.69,5522.92,358.95,24.47,11591,750.53
TX,5.54,1.07,18.74,0.0,0.77,2.52,9410.0,15480.0,17843.0,8017.0,20.67,1410.0,8.37,1131.0,3.18,5.7,0.07,33900,0.0,0.0,19.8,0.22,0.0,2.37,52.11,94.75,2447.0,213.19,14.21,30923,184.77
CT,26.130000000000003,2.32,21.1625,100.0,0.41,13.24,10612.0,9211.0,11321.0,7847.0,25.38,8136.875,14.71,2746.625,7.5600000000000005,8.66,0.72,52500,57.5,2.5,16.6,6.39,0.0,21.525,54.11,637.32,2870.95,1294.1399999999999,96.35750000000002,141686,1908.96
WI,0.22,0.45,0.38,100.0,0.77,3.56,2656.0,11095.0,17836.0,14308.0,18.72,199.0,17.09,137.0,0.73,0.68,0.27,31100,0.0,0.0,6.7,0.12,0.0,0.0,7.82,39.11,4935.09,54.75,0.0,11284,54.75
GA,5.68,1.89,1.82,100.0,0.56,5.02,8694.0,19288.0,12391.0,7190.0,13.85,499.0,22.65,490.0,0.82,6.14,0.24,43900,24.0,0.0,12.8,0.21,0.0,0.0,23.05,276.61,3863.35,465.63,32.27,16848,364.21
VT,0.56,1.94,0.91,100.0,0.42,1.14,23000.0,9152.0,14263.0,0.0,11.79,678.0,12.54,259.0,0.39,0.66,0.26,56400,0.0,2.0,17.2,0.29,0.0,0.0,22.93,68.78,5242.64,122.28,31.923785522788204,12809,122.28
